gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_28	19232	19576	345	1	0.426	11	GGA/GAG/AGG	GENOMAD.027074.VV	4.638e-34	127	0	0	1	2561	Caudoviricetes	NA	NA	PF18352	Phage protein Gp138 N-terminal domain
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_29	19573	19935	363	1	0.377	11	None	GENOMAD.014854.VV	7.346e-24	98	0	0	0	2561	Caudoviricetes	NA	NA	PF10934	Mu-like prophage protein gp46
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_30	19925	21100	1176	1	0.418	11	AGGAG	GENOMAD.059255.VV	5.026e-52	192	0	0	0	2561	Caudoviricetes	NA	NA	COG3299	Uncharacterized phage protein gp47/JayE
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_31	21097	21726	630	1	0.392	11	GGAG/GAGG	GENOMAD.014983.VV	1.767e-54	191	0	0	1	2561	Caudoviricetes	NA	NA	PF11041	Bacteriophage Mu-like, Gp48
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_32	21741	23087	1347	1	0.385	11	AGGAG	GENOMAD.057147.VV	1.187e-48	184	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_33	23098	23445	348	1	0.402	11	AGGAG	GENOMAD.114469.VV	3.961e-20	87	0	0	0	2561	Caudoviricetes	NA	NA	PF09636	XkdW protein
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_34	23435	23626	192	1	0.333	11	AGxAGG/AGGxGG	GENOMAD.162792.VV	2.334e-25	99	0	0	0	1	NA	NA	NA	PF09693	phage uncharacterized protein, XkdX family
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_35	23694	23972	279	1	0.384	11	AGxAGG/AGGxGG	GENOMAD.213552.VP	1.047e-08	53	0	0	0	1	NA	NA	NA	PF10779	Haemolysin XhlA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_36	23992	24255	264	1	0.337	11	GGA/GAG/AGG	GENOMAD.223394.VP	6.389e-19	82	0	0	1	2561	Caudoviricetes	NA	NA	PF04688	holin, SPP1 family
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_37	24365	25132	768	1	0.426	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_38	25226	25333	108	1	0.370	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_39	25556	25801	246	1	0.394	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_40	25909	26268	360	1	0.358	11	GGAG/GAGG	GENOMAD.110177.PP	9.449e-21	89	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_41	26272	26592	321	1	0.336	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_42	26652	26843	192	-1	0.323	11	GGxGG	GENOMAD.226765.VP	1.36e-30	114	0	0	0	1	NA	NA	NA	PF08679	Dissimilatory sulfite reductase D (DsrD)
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_43	27580	27807	228	1	0.329	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_44	27794	28810	1017	1	0.324	11	GGAG/GAGG	GENOMAD.080096.VV	6.519e-09	60	0	0	0	2561	Caudoviricetes	NA	NA	PF00145	DNA-methyltransferase (dcm)
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_45	28791	30290	1500	1	0.335	11	GGA/GAG/AGG	GENOMAD.136632.VV	8.207e-06	51	0	0	0	2561	Caudoviricetes	NA	NA	PF00145	DNA-methyltransferase (dcm)
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_46	30327	32258	1932	1	0.334	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_6_length_203114_cov_75.862872|provirus_43_33715_47	32258	33715	1458	1	0.342	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_1	77	346	270	-1	0.393	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_2	349	723	375	-1	0.429	11	AGGAG	GENOMAD.024933.VV	1.655e-07	51	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_3	723	1361	639	-1	0.429	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_4	1390	1860	471	-1	0.429	11	AGGAG	GENOMAD.197436.VP	8.918e-38	140	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_5	1887	2138	252	-1	0.440	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_6	2135	2368	234	-1	0.393	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_7	2365	2613	249	-1	0.382	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_8	2629	2832	204	-1	0.441	11	GGxGG	GENOMAD.175344.VV	7.45e-31	115	0	0	0	1	NA	NA	NA	PF17356	Phage-like element PBSX protein XtrA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_9	2911	3075	165	-1	0.382	11	GGA/GAG/AGG	GENOMAD.179999.VV	6.147e-06	43	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_10	3189	3644	456	-1	0.412	11	AGGA	GENOMAD.136692.VP	1.269e-22	96	0	0	0	2561	Caudoviricetes	NA	NA	PF06356	Phage endonuclease I
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_11	3868	4044	177	-1	0.458	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_12	4058	4969	912	-1	0.391	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_13	5524	5706	183	-1	0.404	11	GGAG/GAGG	GENOMAD.164116.VV	2.84e-08	50	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_14	5681	6556	876	-1	0.428	11	AGGAG	GENOMAD.178538.VP	9.039e-41	155	0	0	0	2561	Caudoviricetes	NA	NA	PF03837	recombinase, phage RecT family
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_15	6549	7499	951	-1	0.432	11	GGA/GAG/AGG	GENOMAD.168725.VP	9.722e-15	78	0	0	1	2561	Caudoviricetes	NA	NA	PF09588	Phage-related protein, predicted endonuclease
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_16	7502	7681	180	-1	0.444	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_17	7785	7883	99	-1	0.455	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_18	7891	8169	279	-1	0.384	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_19	8166	8735	570	-1	0.439	11	AGGA	GENOMAD.226123.VP	1.246e-66	225	0	0	1	1	NA	NA	NA	PF06892	cyanase
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_20	8794	9540	747	-1	0.400	11	AGGAG	GENOMAD.133073.VP	3.049e-15	78	0	0	0	2561	Caudoviricetes	NA	NA	PF03374	Phage antirepressor protein YoqD, KilAC domain
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_21	9537	9866	330	-1	0.430	11	AGxAGG/AGGxGG	GENOMAD.160221.VV	4.082e-09	55	0	0	0	2561	Caudoviricetes	NA	NA	PF06806	Putative excisionase (DUF1233)
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_22	9934	10266	333	1	0.369	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_23	10444	10767	324	-1	0.302	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_24	10833	11198	366	1	0.311	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_25	11318	11512	195	1	0.195	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_26	11719	12414	696	1	0.335	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_27	12479	12982	504	1	0.335	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_28	13000	14142	1143	1	0.354	11	AGGAG	GENOMAD.169483.VP	6.453e-12	70	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.2.s_NODE_7_length_117578_cov_88.367835|provirus_77_15575_29	14196	15575	1380	-1	0.449	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_589	615125	615379	255	1	0.647	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_590	615673	616857	1185	-1	0.542	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_591	616854	617099	246	-1	0.598	11	GGA/GAG/AGG	GENOMAD.224236.VP	7.4e-08	50	0	0	0	2561	Caudoviricetes	NA	NA	PF09035	Predicted DNA-binding transcriptional regulator AlpA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_592	617169	617813	645	-1	0.538	11	None	GENOMAD.066065.VV	6.763e-13	70	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_593	617815	618132	318	-1	0.538	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_594	618132	618302	171	-1	0.585	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_595	618299	618814	516	-1	0.560	11	GGxGG	GENOMAD.126386.VP	2.279e-68	229	0	0	0	2561	Caudoviricetes	NA	NA	PF07105;PF13252	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_596	618817	619824	1008	-1	0.560	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_597	619824	620342	519	-1	0.566	11	AGGA	GENOMAD.010459.VV	6.007e-05	45	0	0	0	2561	Caudoviricetes	NA	NA	PF05565	Siphovirus Gp157
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_598	620339	620512	174	-1	0.557	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_599	620509	620706	198	-1	0.586	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_600	620718	620825	108	-1	0.602	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_601	620822	621073	252	-1	0.571	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_602	621073	621504	432	-1	0.537	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_603	621676	621897	222	1	0.486	11	AGGAG	GENOMAD.227215.VP	8.266e-18	78	0	0	0	2561	Caudoviricetes	NA	NA	PF14353	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_604	621923	622777	855	-1	0.496	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_605	622758	623444	687	-1	0.540	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_606	623537	623779	243	1	0.551	11	None	GENOMAD.224521.VP	4.346e-27	105	0	0	1	2561	Caudoviricetes	NA	NA	PF06892	Phage regulatory protein CII (CP76)
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_607	623776	624345	570	1	0.572	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_608	624342	624602	261	1	0.563	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_609	624602	625072	471	1	0.554	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_610	625065	625379	315	1	0.565	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_611	625428	626456	1029	1	0.503	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_612	626456	627028	573	1	0.555	11	GGAG/GAGG	GENOMAD.095110.VV	8.598e-11	63	0	0	0	2561	Caudoviricetes	NA	NA	COG4725	N6-adenosine-specific RNA methylase IME4
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_613	627025	627231	207	1	0.575	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_615125_628071_614	627769	628071	303	1	0.568	11	AGGAG	GENOMAD.144710.VV	5.331e-42	149	0	0	0	1	NA	NA	NA	PF11417	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_625	633793	633984	192	-1	0.474	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_626	633977	634240	264	-1	0.504	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_627	634506	634856	351	1	0.547	11	GGA/GAG/AGG	GENOMAD.219652.VP	2.28e-34	128	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_628	635024	635587	564	1	0.534	11	GGA/GAG/AGG	GENOMAD.076022.VV	3.015e-16	79	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_629	635587	637257	1671	1	0.543	11	None	GENOMAD.151235.VP	2.592e-152	492	0	0	1	2561	Caudoviricetes	NA	NA	PF03354;PF05065	Phage terminase-like protein, large subunit, contains N-terminal HTH domain
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_630	637271	639247	1977	1	0.585	11	GGAG/GAGG	GENOMAD.121387.VP	3.961e-100	344	0	0	0	2561	Caudoviricetes	NA	NA	K02334	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_631	639316	639612	297	1	0.596	11	AGGAG	GENOMAD.131603.VV	4.697e-19	83	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_632	639616	640971	1356	1	0.555	11	GGA/GAG/AGG	GENOMAD.034519.VV	3.043e-69	245	0	0	1	2561	Caudoviricetes	NA	NA	PF05136	phage portal protein, HK97 family
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_633	640971	641948	978	1	0.611	11	GGA/GAG/AGG	GENOMAD.054292.VV	7.729e-27	115	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_634	641948	642247	300	1	0.513	11	GGAG/GAGG	GENOMAD.132459.VP	4.423e-20	86	0	0	1	2561	Caudoviricetes	NA	NA	PF05135	Phage gp6-like head-tail connector protein
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_635	642244	642906	663	1	0.567	11	GGA/GAG/AGG	GENOMAD.115172.VV	1.476e-32	128	0	0	0	2561	Caudoviricetes	NA	NA	PF06002	Kdo-III transferase WaaZ
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_636	642890	643240	351	1	0.550	11	GGA/GAG/AGG	GENOMAD.046545.VV	1.248e-24	100	0	0	1	2561	Caudoviricetes	NA	NA	PF05521	Bacteriophage head-tail adaptor
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_637	643233	643643	411	1	0.545	11	GGA/GAG/AGG	GENOMAD.068296.VV	8.114e-30	116	0	0	1	2561	Caudoviricetes	NA	NA	PF11114	phage protein, HK97 gp10 family
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_638	643640	644056	417	1	0.528	11	GGA/GAG/AGG	GENOMAD.097220.VV	1.286e-25	104	0	0	1	2561	Caudoviricetes	NA	NA	PF11367	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_639	644056	644259	204	1	0.559	11	GGAGG	GENOMAD.173051.VV	2.061e-28	108	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_640	644332	644778	447	1	0.559	11	GGAG/GAGG	GENOMAD.090326.VV	1.057e-65	220	0	0	1	1	NA	NA	NA	PF06199	phage major tail protein, TP901-1 family
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_641	644778	645149	372	1	0.616	11	GGA/GAG/AGG	GENOMAD.070986.VV	3.002e-18	82	0	0	1	2561	Caudoviricetes	NA	NA	PF11836	Phage tail tube protein, GTA-gp10
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_642	645146	645334	189	1	0.571	11	None	GENOMAD.134904.VV	8.621e-20	83	0	0	1	2561	Caudoviricetes	NA	NA	PF09550	phage conserved hypothetical protein
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_643	645357	647456	2100	1	0.569	11	GGA/GAG/AGG	GENOMAD.151360.VP	1.518e-93	326	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_644	647466	648098	633	1	0.569	11	AGxAGG/AGGxGG	GENOMAD.167942.VP	5.75e-94	305	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_645	648098	648775	678	1	0.553	11	GGAG/GAGG	GENOMAD.026929.VV	5.398e-102	329	0	0	0	2561	Caudoviricetes	NA	NA	PF09931	Uncharacterized conserved protein (DUF2163)
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_646	648772	649206	435	1	0.602	11	GGAG/GAGG	GENOMAD.183353.VV	8.912e-41	148	0	0	0	10823	Zobellviridae	NA	NA	PF13420	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_647	649229	651829	2601	1	0.575	11	AGGA	GENOMAD.205792.VP	5.48e-205	660	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_648	651850	652272	423	1	0.534	11	AGGA	GENOMAD.150158.VV	1.353e-05	46	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_649	652272	652649	378	1	0.532	11	GGAG/GAGG	GENOMAD.115849.VV	8.32e-07	49	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_650	652646	653089	444	1	0.527	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_651	653104	653574	471	1	0.556	11	GGA/GAG/AGG	GENOMAD.083369.VV	3.987e-08	54	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_652	653571	653879	309	1	0.576	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_653	653935	654135	201	1	0.587	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_654	654136	655854	1719	1	0.558	11	AGGA	GENOMAD.126879.VP	1.866e-71	256	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_655	655866	656300	435	1	0.554	11	GGA/GAG/AGG	GENOMAD.208159.VP	1.577e-34	130	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_656	657053	657178	126	1	0.563	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_657	657720	658133	414	1	0.558	11	AGGA	GENOMAD.039329.VV	5.055e-27	108	0	0	0	2561	Caudoviricetes	NA	NA	PF01510	N-acetylmuramoyl-L-alanine amidase CwlA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_658	658162	658479	318	1	0.569	11	GGAGG	GENOMAD.225176.VP	1.547e-25	102	0	0	0	2561	Caudoviricetes	NA	NA	COG4380	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_659	658491	658997	507	1	0.550	11	AGGAG	GENOMAD.144873.VV	6.048e-30	118	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_660	659028	659330	303	1	0.538	11	GGAG/GAGG	GENOMAD.139906.VV	1.144e-18	82	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_661	659427	660404	978	1	0.529	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_662	660472	660801	330	-1	0.530	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_663	662642	662896	255	-1	0.502	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_664	663710	663925	216	-1	0.509	11	None	GENOMAD.079653.PP	3.119e-26	102	0	0	0	1	NA	NA	NA	PF14205	lysine biosynthesis protein LysW
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_665	664333	664572	240	1	0.483	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_666	664629	664760	132	-1	0.485	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
lane122s000519_bin.3.s_NODE_1_length_1116565_cov_55.245852|provirus_633793_666886_667	665002	665232	231	-1	0.541	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
